AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified,name
197189,https://www.marinespecies.org/aphia.php?p=taxdetails&id=197189,Harpovoluta charcoti,"(E. Lamy, 1910)",accepted,,220,Species,197189,Harpovoluta charcoti,"(E. Lamy, 1910)",197004,Animalia,Mollusca,Gastropoda,Neogastropoda,Volutidae,Harpovoluta,"MolluscaBase eds. (2023). MolluscaBase. Harpovoluta charcoti (E. Lamy, 1910). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=197189 on 2023-03-09",urn:lsid:marinespecies.org:taxname:197189,1.0,0.0,0.0,0.0,,exact,2022-12-11T09:00:32.283Z,Harpovoluta charcoti
152302,https://www.marinespecies.org/aphia.php?p=taxdetails&id=152302,Hediste diversicolor,"(O.F. Müller, 1776)",accepted,,220,Species,152302,Hediste diversicolor,"(O.F. Müller, 1776)",146968,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,"Read, G.; Fauchald, K. (Ed.) (2023). World Polychaeta Database. Hediste diversicolor (O.F. Müller, 1776). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=152302 on 2023-03-09",urn:lsid:marinespecies.org:taxname:152302,1.0,1.0,1.0,0.0,0.0,exact,2018-08-06T21:35:05.147Z,Hediste diversicolor
255073,https://www.marinespecies.org/aphia.php?p=taxdetails&id=255073,Heliaster helianthus,"(Lamarck, 1816)",accepted,,220,Species,255073,Heliaster helianthus,"(Lamarck, 1816)",255070,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,"Mah, C.L. (2023). World Asteroidea Database. Heliaster helianthus (Lamarck, 1816). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=255073 on 2023-03-09",urn:lsid:marinespecies.org:taxname:255073,1.0,0.0,0.0,0.0,0.0,exact,2007-12-29T01:34:11.677Z,heliaster helianthus
159518,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159518,Hemitripterus americanus,"(Gmelin, 1789)",accepted,,220,Species,159518,Hemitripterus americanus,"(Gmelin, 1789)",159514,Animalia,Chordata,Teleostei,Perciformes,Hemitripteridae,Hemitripterus,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Hemitripterus americanus (Gmelin, 1789). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159518 on 2023-03-09",urn:lsid:marinespecies.org:taxname:159518,1.0,0.0,0.0,0.0,,exact,2008-02-28T13:41:07.550Z,Hemitripterus americanus
123970,https://www.marinespecies.org/aphia.php?p=taxdetails&id=123970,Henricia oculata,"(Pennant, 1777)",accepted,,220,Species,123970,Henricia oculata,"(Pennant, 1777)",123276,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,"Mah, C.L. (2023). World Asteroidea Database. Henricia oculata (Pennant, 1777). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123970 on 2023-03-09",urn:lsid:marinespecies.org:taxname:123970,1.0,0.0,0.0,0.0,0.0,exact,2008-10-26T13:36:06.683Z,Henricia oculata
159877,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159877,Hermaea cruciata,"Gould, 1870",accepted,,220,Species,159877,Hermaea cruciata,"Gould, 1870",138063,Animalia,Mollusca,Gastropoda,,Hermaeidae,Hermaea,"MolluscaBase eds. (2023). MolluscaBase. Hermaea cruciata Gould, 1870. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159877 on 2023-03-09",urn:lsid:marinespecies.org:taxname:159877,1.0,,,,,exact,2010-03-31T06:40:42.533Z,Hermaea cruciata
1470768,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1470768,Heterocapsa steinii,"Tillmann, Gottschling, Hoppenrath, Kusber & Elbrächter, 2017",accepted,,220,Species,1470768,Heterocapsa steinii,"Tillmann, Gottschling, Hoppenrath, Kusber & Elbrächter, 2017",109540,Chromista,Myzozoa,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Heterocapsa steinii Tillmann, Gottschling, Hoppenrath, Kusber & Elbrächter, 2017. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1470768 on 2023-03-09",urn:lsid:marinespecies.org:taxname:1470768,1.0,0.0,0.0,0.0,,exact,2020-12-10T14:34:18.250Z,Heterocapsa steinii
110153,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110153,Heterocapsa triquetra,"(Ehrenberg) F.Stein, 1883",unaccepted,,220,Species,1346683,Kryptoperidinium triquetrum,"(Ehrenberg) U.Tillmann, M. Gottschling, M.Elbrächter, W.-H.Kusber & M.Hoppenrath, 2019",109540,Chromista,Myzozoa,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Heterocapsa triquetra (Ehrenberg) F.Stein, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110153 on 2023-03-09",urn:lsid:marinespecies.org:taxname:110153,1.0,,,,,exact,2019-07-08T08:56:31.220Z,Heterocapsa triquetra
148701,https://www.marinespecies.org/aphia.php?p=taxdetails&id=148701,Heteromysis (Heteromysis) formosa,"Smith, 1873",accepted,,220,Species,148701,Heteromysis (Heteromysis) formosa,"Smith, 1873",446478,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Heteromysis,"Mees, J.; Meland, K. (Eds) (2012 onwards). World List of Lophogastrida, Stygiomysida and Mysida. Heteromysis (Heteromysis) formosa Smith, 1873. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=148701 on 2023-03-09",urn:lsid:marinespecies.org:taxname:148701,1.0,,0.0,0.0,,exact_subgenus,2011-03-28T08:34:11.773Z,Heteromysis formosa
237111,https://www.marinespecies.org/aphia.php?p=taxdetails&id=237111,Heterophoxus videns,"K.H. Barnard, 1930",accepted,,220,Species,237111,Heterophoxus videns,"K.H. Barnard, 1930",176848,Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Heterophoxus,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Heterophoxus videns K.H. Barnard, 1930. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=237111 on 2023-03-09",urn:lsid:marinespecies.org:taxname:237111,1.0,0.0,0.0,0.0,,exact,2010-11-29T09:43:03.900Z,Heterophoxus videns
240732,https://www.marinespecies.org/aphia.php?p=taxdetails&id=240732,Hexagrammos decagrammus,"(Pallas, 1810)",accepted,,220,Species,240732,Hexagrammos decagrammus,"(Pallas, 1810)",240731,Animalia,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Hexagrammos decagrammus (Pallas, 1810). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240732 on 2023-03-09",urn:lsid:marinespecies.org:taxname:240732,1.0,0.0,0.0,0.0,,exact,2008-01-15T17:27:08.177Z,Hexagrammos decagrammus
135449,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135449,Hippopodius hippopus,"(Forsskål, 1776)",accepted,,220,Species,135449,Hippopodius hippopus,"(Forsskål, 1776)",135368,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Hippopodiidae,Hippopodius,"Schuchert, P. (2023). World Hydrozoa Database. Hippopodius hippopus (Forsskål, 1776). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135449 on 2023-03-09",urn:lsid:marinespecies.org:taxname:135449,1.0,0.0,0.0,0.0,0.0,exact,2013-12-13T19:09:42.280Z,Hippopodius hippopus
107253,https://www.marinespecies.org/aphia.php?p=taxdetails&id=107253,Homarus gammarus,"(Linnaeus, 1758)",accepted,,220,Species,107253,Homarus gammarus,"(Linnaeus, 1758)",106862,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,"WoRMS (2023). Homarus gammarus (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107253 on 2023-03-09",urn:lsid:marinespecies.org:taxname:107253,1.0,0.0,0.0,0.0,0.0,exact,2020-09-02T19:03:26.137Z,Homarus gammarus
107322,https://www.marinespecies.org/aphia.php?p=taxdetails&id=107322,Hyas araneus,"(Linnaeus, 1758)",accepted,,220,Species,107322,Hyas araneus,"(Linnaeus, 1758)",106903,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,"WoRMS (2023). Hyas araneus (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107322 on 2023-03-09",urn:lsid:marinespecies.org:taxname:107322,1.0,0.0,0.0,0.0,0.0,exact,2022-04-10T14:55:44.243Z,Hyas araneus
107323,https://www.marinespecies.org/aphia.php?p=taxdetails&id=107323,Hyas coarctatus,"Leach, 1815",accepted,,220,Species,107323,Hyas coarctatus,"Leach, 1815",106903,Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,"WoRMS (2023). Hyas coarctatus Leach, 1815. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107323 on 2023-03-09",urn:lsid:marinespecies.org:taxname:107323,1.0,0.0,0.0,0.0,0.0,exact,2022-05-13T08:15:22.193Z,Hyas coarctatus
231417,https://www.marinespecies.org/aphia.php?p=taxdetails&id=231417,Hydrurga leptonyx,"(Blainville, 1820)",accepted,,220,Species,231417,Hydrurga leptonyx,"(Blainville, 1820)",231395,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Hydrurga,"WoRMS (2023). Hydrurga leptonyx (Blainville, 1820). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=231417 on 2023-03-09",urn:lsid:marinespecies.org:taxname:231417,1.0,,,,,exact,2010-05-20T10:09:49.870Z,Hydrurga leptonyx
126602,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126602,Hygophum benoiti,"(Cocco, 1838)",accepted,,220,Species,126602,Hygophum benoiti,"(Cocco, 1838)",125823,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Hygophum,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Hygophum benoiti (Cocco, 1838). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126602 on 2023-03-09",urn:lsid:marinespecies.org:taxname:126602,1.0,0.0,0.0,0.0,,exact,2008-01-15T17:27:08.177Z,Hygophum benoiti
103251,https://www.marinespecies.org/aphia.php?p=taxdetails&id=103251,Hyperia galba,"(Montagu, 1813)",accepted,,220,Species,103251,Hyperia galba,"(Montagu, 1813)",101796,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Hyperia galba (Montagu, 1813). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103251 on 2023-03-09",urn:lsid:marinespecies.org:taxname:103251,1.0,0.0,0.0,0.0,,exact,2018-10-02T14:11:06.807Z,Hyperia galba
325376,https://www.marinespecies.org/aphia.php?p=taxdetails&id=325376,Hyperia macrocephala,"(Dana, 1853)",accepted,,220,Species,325376,Hyperia macrocephala,"(Dana, 1853)",101796,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Hyperia macrocephala (Dana, 1853). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=325376 on 2023-03-09",urn:lsid:marinespecies.org:taxname:325376,1.0,0.0,0.0,0.0,,exact,2019-09-26T16:40:53.967Z,Hyperia macrocephala
325383,https://www.marinespecies.org/aphia.php?p=taxdetails&id=325383,Hyperiella dilatata,"Stebbing, 1888",accepted,,220,Species,325383,Hyperiella dilatata,"Stebbing, 1888",325378,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperiella,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Hyperiella dilatata Stebbing, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=325383 on 2023-03-09",urn:lsid:marinespecies.org:taxname:325383,1.0,0.0,0.0,0.0,,exact,2010-02-12T14:48:51.730Z,Hyperiella dilatata
343899,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343899,Hyperoodon ampullatus,"(Forster, 1770)",accepted,,220,Species,343899,Hyperoodon ampullatus,"(Forster, 1770)",137033,Animalia,Chordata,Mammalia,Cetartiodactyla,Ziphiidae,Hyperoodon,"Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Hyperoodon ampullatus (Forster, 1770). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=343899 on 2023-03-09",urn:lsid:marinespecies.org:taxname:343899,1.0,,,0.0,,exact,2009-04-01T16:57:11.507Z,Hyperoodon ampullatus
102345,https://www.marinespecies.org/aphia.php?p=taxdetails&id=102345,Iphimedia minuta,"G.O. Sars, 1883",accepted,,220,Species,102345,Iphimedia minuta,"G.O. Sars, 1883",101554,Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimedia,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Iphimedia minuta G.O. Sars, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=102345 on 2023-03-09",urn:lsid:marinespecies.org:taxname:102345,1.0,0.0,0.0,0.0,0.0,exact,2020-04-19T07:13:04.153Z,Iphimedia minuta
102346,https://www.marinespecies.org/aphia.php?p=taxdetails&id=102346,Iphimedia nexa,"Myers & McGrath, in Myers, McGrath & Costello, 1987",accepted,,220,Species,102346,Iphimedia nexa,"Myers & McGrath, in Myers, McGrath & Costello, 1987",101554,Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimedia,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Iphimedia nexa Myers & McGrath, in Myers, McGrath & Costello, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=102346 on 2023-03-09",urn:lsid:marinespecies.org:taxname:102346,1.0,0.0,0.0,0.0,0.0,exact,2020-07-13T06:33:14.383Z,Iphimedia nexa
102348,https://www.marinespecies.org/aphia.php?p=taxdetails&id=102348,Iphimedia perplexa,"Myers & Costello, in Myers, McGrath & Costello, 1987",accepted,,220,Species,102348,Iphimedia perplexa,"Myers & Costello, in Myers, McGrath & Costello, 1987",101554,Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimedia,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Iphimedia perplexa Myers & Costello, in Myers, McGrath & Costello, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=102348 on 2023-03-09",urn:lsid:marinespecies.org:taxname:102348,1.0,0.0,0.0,0.0,0.0,exact,2020-07-13T06:33:14.383Z,Iphimedia perplexa
237505,https://www.marinespecies.org/aphia.php?p=taxdetails&id=237505,Iphimediella cyclogena,"K.H. Barnard, 1930",accepted,,220,Species,237505,Iphimediella cyclogena,"K.H. Barnard, 1930",177014,Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,Iphimediella,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Copilaș-Ciocianu, D.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2023). World Amphipoda Database. Iphimediella cyclogena K.H. Barnard, 1930. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=237505 on 2023-03-09",urn:lsid:marinespecies.org:taxname:237505,1.0,0.0,0.0,0.0,,exact,2010-07-20T07:01:42.233Z,Iphimediella  cyclogena
173128,https://www.marinespecies.org/aphia.php?p=taxdetails&id=173128,Isosicyonis alba,"(Studer, 1879)",accepted,,220,Species,173128,Isosicyonis alba,"(Studer, 1879)",173124,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isosicyonis,"Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Isosicyonis alba (Studer, 1879). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=173128 on 2023-03-09",urn:lsid:marinespecies.org:taxname:173128,1.0,,,0.0,,exact,2015-10-13T10:34:41.473Z,Isosicyonis alba
290229,https://www.marinespecies.org/aphia.php?p=taxdetails&id=290229,Isotealia antarctica,"Carlgren, 1899",accepted,,220,Species,290229,Isotealia antarctica,"Carlgren, 1899",267521,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Isotealia,"Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Isotealia antarctica Carlgren, 1899. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=290229 on 2023-03-09",urn:lsid:marinespecies.org:taxname:290229,1.0,,,0.0,,exact,2015-10-13T10:34:41.473Z,Isotealia antarctica
420514,https://www.marinespecies.org/aphia.php?p=taxdetails&id=420514,Japonactaeon punctostriatus,"(C. B. Adams, 1840)",accepted,,220,Species,420514,Japonactaeon punctostriatus,"(C. B. Adams, 1840)",415521,Animalia,Mollusca,Gastropoda,,Acteonidae,Japonactaeon,"MolluscaBase eds. (2023). MolluscaBase. Japonactaeon punctostriatus (C. B. Adams, 1840). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=420514 on 2023-03-09",urn:lsid:marinespecies.org:taxname:420514,1.0,,,,,exact,2022-06-05T20:24:50.870Z,Japonactaeon punctostriatus
370510,https://www.marinespecies.org/aphia.php?p=taxdetails&id=370510,Karlodinium armiger,"Bergholtz, Daugbjerg & Moestrup, 2006",accepted,,220,Species,370510,Karlodinium armiger,"Bergholtz, Daugbjerg & Moestrup, 2006",231789,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Karlodinium armiger Bergholtz, Daugbjerg & Moestrup, 2006. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=370510 on 2023-03-09",urn:lsid:marinespecies.org:taxname:370510,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Karlodinium armiger
233037,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233037,Karlodinium veneficum,"(D.Ballantine) J.Larsen, 2000",accepted,,220,Species,233037,Karlodinium veneficum,"(D.Ballantine) J.Larsen, 2000",231789,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Karlodinium veneficum (D.Ballantine) J.Larsen, 2000. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233037 on 2023-03-09",urn:lsid:marinespecies.org:taxname:233037,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Karlodinium veneficum
109885,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109885,Katodinium glaucum,"(Lebour) Loeblich III, 1965",unaccepted,,220,Species,1382182,Lebouridinium glaucum,"(Lebour) F.Gómez, H.Takayam, D.Moreira & P.López-García, 2016",109477,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,"Guiry, M.D. & Guiry, G.M. (2023). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Katodinium glaucum (Lebour) Loeblich III, 1965. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109885 on 2023-03-09",urn:lsid:marinespecies.org:taxname:109885,1.0,,,,,exact,2021-01-07T09:43:41.400Z,Katodinium glaucum
137113,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137113,Kogia breviceps,"(de Blainville, 1838)",accepted,,220,Species,137113,Kogia breviceps,"(de Blainville, 1838)",159024,Animalia,Chordata,Mammalia,Cetartiodactyla,Kogiidae,Kogia,"Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Kogia breviceps (de Blainville, 1838). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137113 on 2023-03-09",urn:lsid:marinespecies.org:taxname:137113,1.0,0.0,0.0,0.0,,exact,2008-08-20T11:25:36.853Z,Kogia breviceps
234924,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234924,Labidiaster annulatus,"Sladen, 1889",accepted,,220,Species,234924,Labidiaster annulatus,"Sladen, 1889",178808,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Labidiaster,"Mah, C.L. (2023). World Asteroidea Database. Labidiaster annulatus Sladen, 1889. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=234924 on 2023-03-09",urn:lsid:marinespecies.org:taxname:234924,1.0,0.0,0.0,0.0,0.0,exact,2008-03-28T05:06:07.287Z,Labidiaster annulatus
104728,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104728,Labidocera aestiva,"Wheeler, 1900",accepted,,220,Species,104728,Labidocera aestiva,"Wheeler, 1900",104208,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Labidocera,"Walter, T.C.; Boxshall, G. (2023). World of Copepods Database. Labidocera aestiva Wheeler, 1900. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104728 on 2023-03-09",urn:lsid:marinespecies.org:taxname:104728,1.0,0.0,0.0,0.0,,exact,2008-08-06T13:32:15.300Z,Labidocera aestiva
104736,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104736,Labidocera wollastoni,"(Lubbock, 1857)",accepted,,220,Species,104736,Labidocera wollastoni,"(Lubbock, 1857)",104208,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Labidocera,"Walter, T.C.; Boxshall, G. (2023). World of Copepods Database. Labidocera wollastoni (Lubbock, 1857). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104736 on 2023-03-09",urn:lsid:marinespecies.org:taxname:104736,1.0,0.0,0.0,0.0,,exact,2004-12-21T15:54:05Z,Labidocera wollastoni
